# vis: 7m.ms
# From plot 0
# x y chan scan field ant1 ant2 ant1name ant2name time freq spw corr obs
# U V None None None None None None None MJD(seconds) GHz None None None
10.8718 -9.72476 0 55 0 3 7 N606@N606 J503@J503 5045121395.220 115.000000000 0 YY 1
-0.807027 -16.5198 0 55 0 3 8 N606@N606 J504@J504 5045121395.220 115.000000000 0 XX 1
28.2006 -20.5898 0 55 0 3 9 N606@N606 J505@J505 5045121395.220 115.000000000 0 YY 1
7.0665 5.16313 0 55 0 4 5 J501@J501 J502@J502 5045121395.220 115.000000000 0 XX 1
13.0335 12.0811 0 55 0 4 6 J501@J501 J506@J506 5045121395.220 115.000000000 0 YY 1
-0.388315 9.54331 0 55 0 4 7 J501@J501 J503@J503 5045121395.220 115.000000000 0 XX 1
-12.0672 2.74832 0 55 0 4 8 J501@J501 J504@J504 5045121395.220 115.000000000 0 YY 1
16.9404 -1.32171 0 55 0 4 9 J501@J501 J505@J505 5045121395.220 115.000000000 0 XX 1
5.96698 6.91797 0 55 0 5 6 J502@J502 J506@J506 5045121395.220 115.000000000 0 YY 1
-7.45482 4.38018 0 55 0 5 7 J502@J502 J503@J503 5045121395.220 115.000000000 0 XX 1
-19.1337 -2.41481 0 55 0 5 8 J502@J502 J504@J504 5045121395.220 115.000000000 0 YY 1
9.87393 -6.48484 0 55 0 5 9 J502@J502 J505@J505 5045121395.220 115.000000000 0 XX 1
-13.4218 -2.53779 0 55 0 6 7 J506@J506 J503@J503 5045121395.220 115.000000000 0 YY 1
-25.1006 -9.33278 0 55 0 6 8 J506@J506 J504@J504 5045121395.220 115.000000000 0 XX 1
3.90695 -13.4028 0 55 0 6 9 J506@J506 J505@J505 5045121395.220 115.000000000 0 YY 1
-11.6788 -6.79499 0 55 0 7 8 J503@J503 J504@J504 5045121395.220 115.000000000 0 XX 1
17.3287 -10.865 0 55 0 7 9 J503@J503 J505@J505 5045121395.220 115.000000000 0 YY 1
29.0076 -4.07003 0 55 0 8 9 J504@J504 J505@J505 5045121395.220 115.000000000 0 XX 1
12.2275 -2.67395 0 56 1 0 1 N601@N601 N602@N602 5045121425.220 115.000000000 0 XX 1
15.3949 42.0432 0 56 1 0 2 N601@N601 N604@N604 5045121425.220 115.000000000 0 YY 1
-2.42926 33.7177 0 56 1 0 3 N601@N601 N606@N606 5045121425.220 115.000000000 0 XX 1
8.82112 14.4385 0 56 1 0 4 N601@N601 J501@J501 5045121425.220 115.000000000 0 YY 1
15.8955 19.5946 0 56 1 0 5 N601@N601 J502@J502 5045121425.220 115.000000000 0 XX 1
21.8712 26.5067 0 56 1 0 6 N601@N601 J506@J506 5045121425.220 115.000000000 0 YY 1
8.44036 23.9822 0 56 1 0 7 N601@N601 J503@J503 5045121425.220 115.000000000 0 XX 1
-3.25012 17.1987 0 56 1 0 8 N601@N601 J504@J504 5045121425.220 115.000000000 0 YY 1
25.7693 13.1 0 56 1 0 9 N601@N601 J505@J505 5045121425.220 115.000000000 0 XX 1
3.1674 44.7171 0 56 1 1 2 N602@N602 N604@N604 5045121425.220 115.000000000 0 YY 1
-14.6567 36.3916 0 56 1 1 3 N602@N602 N606@N606 5045121425.220 115.000000000 0 XX 1
-3.40637 17.1124 0 56 1 1 4 N602@N602 J501@J501 5045121425.220 115.000000000 0 YY 1
3.66803 22.2686 0 56 1 1 5 N602@N602 J502@J502 5045121425.220 115.000000000 0 XX 1
9.64374 29.1806 0 56 1 1 6 N602@N602 J506@J506 5045121425.220 115.000000000 0 YY 1
-3.78713 26.6561 0 56 1 1 7 N602@N602 J503@J503 5045121425.220 115.000000000 0 XX 1
-15.4776 19.8727 0 56 1 1 8 N602@N602 J504@J504 5045121425.220 115.000000000 0 YY 1
13.5419 15.774 0 56 1 1 9 N602@N602 J505@J505 5045121425.220 115.000000000 0 XX 1
-17.8242 -8.32547 0 56 1 2 3 N604@N604 N606@N606 5045121425.220 115.000000000 0 YY 1
-6.57377 -27.6047 0 56 1 2 4 N604@N604 J501@J501 5045121425.220 115.000000000 0 XX 1
0.500627 -22.4485 0 56 1 2 5 N604@N604 J502@J502 5045121425.220 115.000000000 0 YY 1
6.47634 -15.5365 0 56 1 2 6 N604@N604 J506@J506 5045121425.220 115.000000000 0 XX 1
-6.95453 -18.061 0 56 1 2 7 N604@N604 J503@J503 5045121425.220 115.000000000 0 YY 1
-18.645 -24.8444 0 56 1 2 8 N604@N604 J504@J504 5045121425.220 115.000000000 0 XX 1
10.3745 -28.9431 0 56 1 2 9 N604@N604 J505@J505 5045121425.220 115.000000000 0 YY 1
11.2504 -19.2792 0 56 1 3 4 N606@N606 J501@J501 5045121425.220 115.000000000 0 XX 1
18.3248 -14.1231 0 56 1 3 5 N606@N606 J502@J502 5045121425.220 115.000000000 0 YY 1
24.3005 -7.211 0 56 1 3 6 N606@N606 J506@J506 5045121425.220 115.000000000 0 XX 1
10.8696 -9.73551 0 56 1 3 7 N606@N606 J503@J503 5045121425.220 115.000000000 0 YY 1
-0.820855 -16.5189 0 56 1 3 8 N606@N606 J504@J504 5045121425.220 115.000000000 0 XX 1
28.1986 -20.6177 0 56 1 3 9 N606@N606 J505@J505 5045121425.220 115.000000000 0 YY 1
7.0744 5.15613 0 56 1 4 5 J501@J501 J502@J502 5045121425.220 115.000000000 0 XX 1
13.0501 12.0682 0 56 1 4 6 J501@J501 J506@J506 5045121425.220 115.000000000 0 YY 1
-0.38076 9.54369 0 56 1 4 7 J501@J501 J503@J503 5045121425.220 115.000000000 0 XX 1
-12.0712 2.76026 0 56 1 4 8 J501@J501 J504@J504 5045121425.220 115.000000000 0 YY 1
16.9482 -1.33847 0 56 1 4 9 J501@J501 J505@J505 5045121425.220 115.000000000 0 XX 1
5.97571 6.91207 0 56 1 5 6 J502@J502 J506@J506 5045121425.220 115.000000000 0 YY 1
-7.45516 4.38756 0 56 1 5 7 J502@J502 J503@J503 5045121425.220 115.000000000 0 XX 1
-19.1456 -2.39588 0 56 1 5 8 J502@J502 J504@J504 5045121425.220 115.000000000 0 YY 1
9.87383 -6.4946 0 56 1 5 9 J502@J502 J505@J505 5045121425.220 115.000000000 0 XX 1
-13.4309 -2.52451 0 56 1 6 7 J506@J506 J503@J503 5045121425.220 115.000000000 0 YY 1
-25.1213 -9.30794 0 56 1 6 8 J506@J506 J504@J504 5045121425.220 115.000000000 0 XX 1
3.89812 -13.4067 0 56 1 6 9 J506@J506 J505@J505 5045121425.220 115.000000000 0 YY 1
-11.6905 -6.78343 0 56 1 7 8 J503@J503 J504@J504 5045121425.220 115.000000000 0 XX 1
17.329 -10.8822 0 56 1 7 9 J503@J503 J505@J505 5045121425.220 115.000000000 0 YY 1
29.0195 -4.09872 0 56 1 8 9 J504@J504 J505@J505 5045121425.220 115.000000000 0 XX 1
12.2317 -2.68604 0 57 2 0 1 N601@N601 N602@N602 5045121455.220 115.000000000 0 XX 1
15.437 42.0279 0 57 2 0 2 N601@N601 N604@N604 5045121455.220 115.000000000 0 YY 1
-2.40319 33.7201 0 57 2 0 3 N601@N601 N606@N606 5045121455.220 115.000000000 0 XX 1
8.83741 14.4298 0 57 2 0 4 N601@N601 J501@J501 5045121455.220 115.000000000 0 YY 1
15.9197 19.5789 0 57 2 0 5 N601@N601 J502@J502 5045121455.220 115.000000000 0 XX 1
21.9041 26.485 0 57 2 0 6 N601@N601 J506@J506 5045121455.220 115.000000000 0 YY 1
8.4642 23.9738 0 57 2 0 7 N601@N601 J503@J503 5045121455.220 115.000000000 0 XX 1
-3.23787 17.202 0 57 2 0 8 N601@N601 J504@J504 5045121455.220 115.000000000 0 YY 1
25.7934 13.0745 0 57 2 0 9 N601@N601 J505@J505 5045121455.220 115.000000000 0 XX 1
3.20534 44.714 0 57 2 1 2 N602@N602 N604@N604 5045121455.220 115.000000000 0 YY 1
-14.6348 36.4061 0 57 2 1 3 N602@N602 N606@N606 5045121455.220 115.000000000 0 XX 1
-3.39425 17.1158 0 57 2 1 4 N602@N602 J501@J501 5045121455.220 115.000000000 0 YY 1
3.68802 22.2649 0 57 2 1 5 N602@N602 J502@J502 5045121455.220 115.000000000 0 XX 1
9.67244 29.1711 0 57 2 1 6 N602@N602 J506@J506 5045121455.220 115.000000000 0 YY 1
-3.76745 26.6599 0 57 2 1 7 N602@N602 J503@J503 5045121455.220 115.000000000 0 XX 1
-15.4695 19.888 0 57 2 1 8 N602@N602 J504@J504 5045121455.220 115.000000000 0 YY 1
13.5617 15.7606 0 57 2 1 9 N602@N602 J505@J505 5045121455.220 115.000000000 0 XX 1
-17.8402 -8.30784 0 57 2 2 3 N604@N604 N606@N606 5045121455.220 115.000000000 0 YY 1
-6.59959 -27.5982 0 57 2 2 4 N604@N604 J501@J501 5045121455.220 115.000000000 0 XX 1
0.482673 -22.449 0 57 2 2 5 N604@N604 J502@J502 5045121455.220 115.000000000 0 YY 1
6.4671 -15.5429 0 57 2 2 6 N604@N604 J506@J506 5045121455.220 115.000000000 0 XX 1
-6.9728 -18.0541 0 57 2 2 7 N604@N604 J503@J503 5045121455.220 115.000000000 0 YY 1
-18.6749 -24.826 0 57 2 2 8 N604@N604 J504@J504 5045121455.220 115.000000000 0 XX 1
10.3564 -28.9534 0 57 2 2 9 N604@N604 J505@J505 5045121455.220 115.000000000 0 YY 1
11.2406 -19.2903 0 57 2 3 4 N606@N606 J501@J501 5045121455.220 115.000000000 0 XX 1
18.3229 -14.1412 0 57 2 3 5 N606@N606 J502@J502 5045121455.220 115.000000000 0 YY 1
24.3073 -7.23504 0 57 2 3 6 N606@N606 J506@J506 5045121455.220 115.000000000 0 XX 1
10.8674 -9.74626 0 57 2 3 7 N606@N606 J503@J503 5045121455.220 115.000000000 0 YY 1
-0.834681 -16.5181 0 57 2 3 8 N606@N606 J504@J504 5045121455.220 115.000000000 0 XX 1
28.1965 -20.6456 0 57 2 3 9 N606@N606 J505@J505 5045121455.220 115.000000000 0 YY 1
7.08227 5.14913 0 57 2 4 5 J501@J501 J502@J502 5045121455.220 115.000000000 0 XX 1
13.0667 12.0553 0 57 2 4 6 J501@J501 J506@J506 5045121455.220 115.000000000 0 YY 1
-0.373203 9.54406 0 57 2 4 7 J501@J501 J503@J503 5045121455.220 115.000000000 0 XX 1
-12.0753 2.7722 0 57 2 4 8 J501@J501 J504@J504 5045121455.220 115.000000000 0 YY 1
16.956 -1.35523 0 57 2 4 9 J501@J501 J505@J505 5045121455.220 115.000000000 0 XX 1
5.98442 6.90615 0 57 2 5 6 J502@J502 J506@J506 5045121455.220 115.000000000 0 YY 1
-7.45547 4.39493 0 57 2 5 7 J502@J502 J503@J503 5045121455.220 115.000000000 0 XX 1
-19.1575 -2.37694 0 57 2 5 8 J502@J502 J504@J504 5045121455.220 115.000000000 0 YY 1
9.87369 -6.50437 0 57 2 5 9 J502@J502 J505@J505 5045121455.220 115.000000000 0 XX 1
-13.4399 -2.51122 0 57 2 6 7 J506@J506 J503@J503 5045121455.220 115.000000000 0 YY 1
-25.142 -9.28309 0 57 2 6 8 J506@J506 J504@J504 5045121455.220 115.000000000 0 XX 1
3.88927 -13.4105 0 57 2 6 9 J506@J506 J505@J505 5045121455.220 115.000000000 0 YY 1
-11.7021 -6.77187 0 57 2 7 8 J503@J503 J504@J504 5045121455.220 115.000000000 0 XX 1
17.3292 -10.8993 0 57 2 7 9 J503@J503 J505@J505 5045121455.220 115.000000000 0 YY 1
29.0312 -4.12743 0 57 2 8 9 J504@J504 J505@J505 5045121455.220 115.000000000 0 XX 1
12.2358 -2.69814 0 58 3 0 1 N601@N601 N602@N602 5045121485.220 115.000000000 0 XX 1
15.479 42.0126 0 58 3 0 2 N601@N601 N604@N604 5045121485.220 115.000000000 0 YY 1
-2.3771 33.7224 0 58 3 0 3 N601@N601 N606@N606 5045121485.220 115.000000000 0 XX 1
8.85366 14.421 0 58 3 0 4 N601@N601 J501@J501 5045121485.220 115.000000000 0 YY 1
15.9438 19.5631 0 58 3 0 5 N601@N601 J502@J502 5045121485.220 115.000000000 0 XX 1
21.9369 26.4634 0 58 3 0 6 N601@N601 J506@J506 5045121485.220 115.000000000 0 YY 1
8.48802 23.9654 0 58 3 0 7 N601@N601 J503@J503 5045121485.220 115.000000000 0 XX 1
-3.2256 17.2052 0 58 3 0 8 N601@N601 J504@J504 5045121485.220 115.000000000 0 YY 1
25.8173 13.049 0 58 3 0 9 N601@N601 J505@J505 5045121485.220 115.000000000 0 XX 1
3.24327 44.7108 0 58 3 1 2 N602@N602 N604@N604 5045121485.220 115.000000000 0 YY 1
-14.6129 36.4206 0 58 3 1 3 N602@N602 N606@N606 5045121485.220 115.000000000 0 XX 1
-3.38212 17.1192 0 58 3 1 4 N602@N602 J501@J501 5045121485.220 115.000000000 0 YY 1
3.70799 22.2613 0 58 3 1 5 N602@N602 J502@J502 5045121485.220 115.000000000 0 XX 1
9.7011 29.1615 0 58 3 1 6 N602@N602 J506@J506 5045121485.220 115.000000000 0 YY 1
-3.74776 26.6636 0 58 3 1 7 N602@N602 J503@J503 5045121485.220 115.000000000 0 XX 1
-15.4614 19.9033 0 58 3 1 8 N602@N602 J504@J504 5045121485.220 115.000000000 0 YY 1
13.5815 15.7472 0 58 3 1 9 N602@N602 J505@J505 5045121485.220 115.000000000 0 XX 1
-17.8561 -8.29019 0 58 3 2 3 N604@N604 N606@N606 5045121485.220 115.000000000 0 YY 1
-6.62539 -27.5916 0 58 3 2 4 N604@N604 J501@J501 5045121485.220 115.000000000 0 XX 1
0.464718 -22.4495 0 58 3 2 5 N604@N604 J502@J502 5045121485.220 115.000000000 0 YY 1
6.45783 -15.5493 0 58 3 2 6 N604@N604 J506@J506 5045121485.220 115.000000000 0 XX 1
-6.99103 -18.0472 0 58 3 2 7 N604@N604 J503@J503 5045121485.220 115.000000000 0 YY 1
-18.7047 -24.8075 0 58 3 2 8 N604@N604 J504@J504 5045121485.220 115.000000000 0 XX 1
10.3382 -28.9636 0 58 3 2 9 N604@N604 J505@J505 5045121485.220 115.000000000 0 YY 1
11.2308 -19.3014 0 58 3 3 4 N606@N606 J501@J501 5045121485.220 115.000000000 0 XX 1
18.3209 -14.1593 0 58 3 3 5 N606@N606 J502@J502 5045121485.220 115.000000000 0 YY 1
24.314 -7.25908 0 58 3 3 6 N606@N606 J506@J506 5045121485.220 115.000000000 0 XX 1
10.8651 -9.75701 0 58 3 3 7 N606@N606 J503@J503 5045121485.220 115.000000000 0 YY 1
-0.848504 -16.5173 0 58 3 3 8 N606@N606 J504@J504 5045121485.220 115.000000000 0 XX 1
28.1944 -20.6734 0 58 3 3 9 N606@N606 J505@J505 5045121485.220 115.000000000 0 YY 1
7.09011 5.14212 0 58 3 4 5 J501@J501 J502@J502 5045121485.220 115.000000000 0 XX 1
13.0832 12.0424 0 58 3 4 6 J501@J501 J506@J506 5045121485.220 115.000000000 0 YY 1
-0.365644 9.54443 0 58 3 4 7 J501@J501 J503@J503 5045121485.220 115.000000000 0 XX 1
-12.0793 2.78414 0 58 3 4 8 J501@J501 J504@J504 5045121485.220 115.000000000 0 YY 1
16.9636 -1.37201 0 58 3 4 9 J501@J501 J505@J505 5045121485.220 115.000000000 0 XX 1
5.99311 6.90023 0 58 3 5 6 J502@J502 J506@J506 5045121485.220 115.000000000 0 YY 1
-7.45575 4.4023 0 58 3 5 7 J502@J502 J503@J503 5045121485.220 115.000000000 0 XX 1
-19.1694 -2.35799 0 58 3 5 8 J502@J502 J504@J504 5045121485.220 115.000000000 0 YY 1
9.87351 -6.51413 0 58 3 5 9 J502@J502 J505@J505 5045121485.220 115.000000000 0 XX 1
-13.4489 -2.49793 0 58 3 6 7 J506@J506 J503@J503 5045121485.220 115.000000000 0 YY 1
-25.1625 -9.25821 0 58 3 6 8 J506@J506 J504@J504 5045121485.220 115.000000000 0 XX 1
3.8804 -13.4144 0 58 3 6 9 J506@J506 J505@J505 5045121485.220 115.000000000 0 YY 1
-11.7136 -6.76029 0 58 3 7 8 J503@J503 J504@J504 5045121485.220 115.000000000 0 XX 1
17.3293 -10.9164 0 58 3 7 9 J503@J503 J505@J505 5045121485.220 115.000000000 0 YY 1
29.0429 -4.15614 0 58 3 8 9 J504@J504 J505@J505 5045121485.220 115.000000000 0 XX 1
12.2418 -2.71553 0 59 4 0 1 N601@N601 N602@N602 5045121515.220 115.000000000 0 XX 1
15.5415 41.9898 0 59 4 0 2 N601@N601 N604@N604 5045121515.220 115.000000000 0 YY 1
-2.33826 33.7252 0 59 4 0 3 N601@N601 N606@N606 5045121515.220 115.000000000 0 XX 1
8.8778 14.4081 0 59 4 0 4 N601@N601 J501@J501 5045121515.220 115.000000000 0 YY 1
15.9795 19.5401 0 59 4 0 5 N601@N601 J502@J502 5045121515.220 115.000000000 0 XX 1
21.9855 26.4316 0 59 4 0 6 N601@N601 J506@J506 5045121515.220 115.000000000 0 YY 1
8.5234 23.9529 0 59 4 0 7 N601@N601 J503@J503 5045121515.220 115.000000000 0 XX 1
-3.20733 17.2094 0 59 4 0 8 N601@N601 J504@J504 5045121515.220 115.000000000 0 YY 1
25.8527 13.012 0 59 4 0 9 N601@N601 J505@J505 5045121515.220 115.000000000 0 XX 1
3.2997 44.7054 0 59 4 1 2 N602@N602 N604@N604 5045121515.220 115.000000000 0 YY 1
-14.5801 36.4408 0 59 4 1 3 N602@N602 N606@N606 5045121515.220 115.000000000 0 XX 1
-3.36405 17.1237 0 59 4 1 4 N602@N602 J501@J501 5045121515.220 115.000000000 0 YY 1
3.73769 22.2556 0 59 4 1 5 N602@N602 J502@J502 5045121515.220 115.000000000 0 XX 1
9.7437 29.1472 0 59 4 1 6 N602@N602 J506@J506 5045121515.220 115.000000000 0 YY 1
-3.71844 26.6685 0 59 4 1 7 N602@N602 J503@J503 5045121515.220 115.000000000 0 XX 1
-15.4492 19.925 0 59 4 1 8 N602@N602 J504@J504 5045121515.220 115.000000000 0 YY 1
13.6109 15.7275 0 59 4 1 9 N602@N602 J505@J505 5045121515.220 115.000000000 0 XX 1
-17.8798 -8.2646 0 59 4 2 3 N604@N604 N606@N606 5045121515.220 115.000000000 0 YY 1
-6.66374 -27.5817 0 59 4 2 4 N604@N604 J501@J501 5045121515.220 115.000000000 0 XX 1
0.437993 -22.4498 0 59 4 2 5 N604@N604 J502@J502 5045121515.220 115.000000000 0 YY 1
6.444 -15.5582 0 59 4 2 6 N604@N604 J506@J506 5045121515.220 115.000000000 0 XX 1
-7.01813 -18.0369 0 59 4 2 7 N604@N604 J503@J503 5045121515.220 115.000000000 0 YY 1
-18.7489 -24.7804 0 59 4 2 8 N604@N604 J504@J504 5045121515.220 115.000000000 0 XX 1
10.3112 -28.9778 0 59 4 2 9 N604@N604 J505@J505 5045121515.220 115.000000000 0 YY 1
11.2161 -19.3171 0 59 4 3 4 N606@N606 J501@J501 5045121515.220 115.000000000 0 XX 1
18.3178 -14.1852 0 59 4 3 5 N606@N606 J502@J502 5045121515.220 115.000000000 0 YY 1
24.3238 -7.29359 0 59 4 3 6 N606@N606 J506@J506 5045121515.220 115.000000000 0 XX 1
10.8617 -9.77231 0 59 4 3 7 N606@N606 J503@J503 5045121515.220 115.000000000 0 YY 1
-0.869069 -16.5158 0 59 4 3 8 N606@N606 J504@J504 5045121515.220 115.000000000 0 XX 1
28.191 -20.7132 0 59 4 3 9 N606@N606 J505@J505 5045121515.220 115.000000000 0 YY 1
7.10173 5.13193 0 59 4 4 5 J501@J501 J502@J502 5045121515.220 115.000000000 0 XX 1
13.1077 12.0235 0 59 4 4 6 J501@J501 J506@J506 5045121515.220 115.000000000 0 YY 1
-0.354394 9.54478 0 59 4 4 7 J501@J501 J503@J503 5045121515.220 115.000000000 0 XX 1
-12.0851 2.8013 0 59 4 4 8 J501@J501 J504@J504 5045121515.220 115.000000000 0 YY 1
16.9749 -1.39615 0 59 4 4 9 J501@J501 J505@J505 5045121515.220 115.000000000 0 XX 1
6.00601 6.89157 0 59 4 5 6 J502@J502 J506@J506 5045121515.220 115.000000000 0 YY 1
-7.45613 4.41285 0 59 4 5 7 J502@J502 J503@J503 5045121515.220 115.000000000 0 XX 1
-19.1869 -2.33064 0 59 4 5 8 J502@J502 J504@J504 5045121515.220 115.000000000 0 YY 1
9.87319 -6.52808 0 59 4 5 9 J502@J502 J505@J505 5045121515.220 115.000000000 0 XX 1
-13.4621 -2.47872 0 59 4 6 7 J506@J506 J503@J503 5045121515.220 115.000000000 0 YY 1
-25.1929 -9.2222 0 59 4 6 8 J506@J506 J504@J504 5045121515.220 115.000000000 0 XX 1
3.86719 -13.4196 0 59 4 6 9 J506@J506 J505@J505 5045121515.220 115.000000000 0 YY 1
-11.7307 -6.74348 0 59 4 7 8 J503@J503 J504@J504 5045121515.220 115.000000000 0 XX 1
17.3293 -10.9409 0 59 4 7 9 J503@J503 J505@J505 5045121515.220 115.000000000 0 YY 1
29.0601 -4.19744 0 59 4 8 9 J504@J504 J505@J505 5045121515.220 115.000000000 0 XX 1
12.2458 -2.72764 0 60 5 0 1 N601@N601 N602@N602 5045121545.220 115.000000000 0 XX 1
15.5834 41.9744 0 60 5 0 2 N601@N601 N604@N604 5045121545.220 115.000000000 0 YY 1
-2.31215 33.7275 0 60 5 0 3 N601@N601 N606@N606 5045121545.220 115.000000000 0 XX 1
8.89396 14.3994 0 60 5 0 4 N601@N601 J501@J501 5045121545.220 115.000000000 0 YY 1
16.0035 19.5243 0 60 5 0 5 N601@N601 J502@J502 5045121545.220 115.000000000 0 XX 1
22.0181 26.4099 0 60 5 0 6 N601@N601 J506@J506 5045121545.220 115.000000000 0 YY 1
8.54713 23.9445 0 60 5 0 7 N601@N601 J503@J503 5045121545.220 115.000000000 0 XX 1
-3.19504 17.2126 0 60 5 0 8 N601@N601 J504@J504 5045121545.220 115.000000000 0 YY 1
25.8764 12.9864 0 60 5 0 9 N601@N601 J505@J505 5045121545.220 115.000000000 0 XX 1
3.33759 44.7021 0 60 5 1 2 N602@N602 N604@N604 5045121545.220 115.000000000 0 YY 1
-14.558 36.4552 0 60 5 1 3 N602@N602 N606@N606 5045121545.220 115.000000000 0 XX 1
-3.35188 17.127 0 60 5 1 4 N602@N602 J501@J501 5045121545.220 115.000000000 0 YY 1
3.75762 22.2519 0 60 5 1 5 N602@N602 J502@J502 5045121545.220 115.000000000 0 XX 1
9.77226 29.1375 0 60 5 1 6 N602@N602 J506@J506 5045121545.220 115.000000000 0 YY 1
-3.69871 26.6721 0 60 5 1 7 N602@N602 J503@J503 5045121545.220 115.000000000 0 XX 1
-15.4409 19.9402 0 60 5 1 8 N602@N602 J504@J504 5045121545.220 115.000000000 0 YY 1
13.6305 15.7141 0 60 5 1 9 N602@N602 J505@J505 5045121545.220 115.000000000 0 XX 1
-17.8956 -8.24691 0 60 5 2 3 N604@N604 N606@N606 5045121545.220 115.000000000 0 YY 1
-6.68947 -27.5751 0 60 5 2 4 N604@N604 J501@J501 5045121545.220 115.000000000 0 XX 1
0.420033 -22.4502 0 60 5 2 5 N604@N604 J502@J502 5045121545.220 115.000000000 0 YY 1
6.43467 -15.5646 0 60 5 2 6 N604@N604 J506@J506 5045121545.220 115.000000000 0 XX 1
-7.0363 -18.03 0 60 5 2 7 N604@N604 J503@J503 5045121545.220 115.000000000 0 YY 1
-18.7785 -24.7618 0 60 5 2 8 N604@N604 J504@J504 5045121545.220 115.000000000 0 XX 1
10.293 -28.988 0 60 5 2 9 N604@N604 J505@J505 5045121545.220 115.000000000 0 YY 1
11.2061 -19.3282 0 60 5 3 4 N606@N606 J501@J501 5045121545.220 115.000000000 0 XX 1
18.3156 -14.2033 0 60 5 3 5 N606@N606 J502@J502 5045121545.220 115.000000000 0 YY 1
24.3303 -7.31765 0 60 5 3 6 N606@N606 J506@J506 5045121545.220 115.000000000 0 XX 1
10.8593 -9.78305 0 60 5 3 7 N606@N606 J503@J503 5045121545.220 115.000000000 0 YY 1
-0.882883 -16.5149 0 60 5 3 8 N606@N606 J504@J504 5045121545.220 115.000000000 0 XX 1
28.1885 -20.7411 0 60 5 3 9 N606@N606 J505@J505 5045121545.220 115.000000000 0 YY 1
7.1095 5.1249 0 60 5 4 5 J501@J501 J502@J502 5045121545.220 115.000000000 0 XX 1
13.1241 12.0105 0 60 5 4 6 J501@J501 J506@J506 5045121545.220 115.000000000 0 YY 1
-0.346832 9.54513 0 60 5 4 7 J501@J501 J503@J503 5045121545.220 115.000000000 0 XX 1
-12.089 2.81325 0 60 5 4 8 J501@J501 J504@J504 5045121545.220 115.000000000 0 YY 1
16.9824 -1.41294 0 60 5 4 9 J501@J501 J505@J505 5045121545.220 115.000000000 0 XX 1
6.01464 6.88562 0 60 5 5 6 J502@J502 J506@J506 5045121545.220 115.000000000 0 YY 1
-7.45634 4.42022 0 60 5 5 7 J502@J502 J503@J503 5045121545.220 115.000000000 0 XX 1
-19.1985 -2.31165 0 60 5 5 8 J502@J502 J504@J504 5045121545.220 115.000000000 0 YY 1
9.87292 -6.53785 0 60 5 5 9 J502@J502 J505@J505 5045121545.220 115.000000000 0 XX 1
-13.471 -2.4654 0 60 5 6 7 J506@J506 J503@J503 5045121545.220 115.000000000 0 YY 1
-25.2131 -9.19727 0 60 5 6 8 J506@J506 J504@J504 5045121545.220 115.000000000 0 XX 1
3.85828 -13.4235 0 60 5 6 9 J506@J506 J505@J505 5045121545.220 115.000000000 0 YY 1
-11.7422 -6.73187 0 60 5 7 8 J503@J503 J504@J504 5045121545.220 115.000000000 0 XX 1
17.3293 -10.9581 0 60 5 7 9 J503@J503 J505@J505 5045121545.220 115.000000000 0 YY 1
29.0714 -4.2262 0 60 5 8 9 J504@J504 J505@J505 5045121545.220 115.000000000 0 XX 1
12.2498 -2.73975 0 61 6 0 1 N601@N601 N602@N602 5045121575.220 115.000000000 0 XX 1
15.6253 41.959 0 61 6 0 2 N601@N601 N604@N604 5045121575.220 115.000000000 0 YY 1
-2.28604 33.7298 0 61 6 0 3 N601@N601 N606@N606 5045121575.220 115.000000000 0 XX 1
8.9101 14.3905 0 61 6 0 4 N601@N601 J501@J501 5045121575.220 115.000000000 0 YY 1
16.0273 19.5084 0 61 6 0 5 N601@N601 J502@J502 5045121575.220 115.000000000 0 XX 1
22.0506 26.3881 0 61 6 0 6 N601@N601 J506@J506 5045121575.220 115.000000000 0 YY 1
8.57083 23.936 0 61 6 0 7 N601@N601 J503@J503 5045121575.220 115.000000000 0 XX 1
-3.18273 17.2158 0 61 6 0 8 N601@N601 J504@J504 5045121575.220 115.000000000 0 YY 1
25.9 12.9608 0 61 6 0 9 N601@N601 J505@J505 5045121575.220 115.000000000 0 XX 1
3.37547 44.6988 0 61 6 1 2 N602@N602 N604@N604 5045121575.220 115.000000000 0 YY 1
-14.5358 36.4696 0 61 6 1 3 N602@N602 N606@N606 5045121575.220 115.000000000 0 XX 1
-3.3397 17.1303 0 61 6 1 4 N602@N602 J501@J501 5045121575.220 115.000000000 0 YY 1
3.77754 22.2482 0 61 6 1 5 N602@N602 J502@J502 5045121575.220 115.000000000 0 XX 1
9.80079 29.1278 0 61 6 1 6 N602@N602 J506@J506 5045121575.220 115.000000000 0 YY 1
-3.67897 26.6758 0 61 6 1 7 N602@N602 J503@J503 5045121575.220 115.000000000 0 XX 1
-15.4325 19.9555 0 61 6 1 8 N602@N602 J504@J504 5045121575.220 115.000000000 0 YY 1
13.6502 15.7006 0 61 6 1 9 N602@N602 J505@J505 5045121575.220 115.000000000 0 XX 1
-17.9113 -8.2292 0 61 6 2 3 N604@N604 N606@N606 5045121575.220 115.000000000 0 YY 1
-6.71518 -27.5685 0 61 6 2 4 N604@N604 J501@J501 5045121575.220 115.000000000 0 XX 1
0.402072 -22.4506 0 61 6 2 5 N604@N604 J502@J502 5045121575.220 115.000000000 0 YY 1
